locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
16803	NP_417199.1	16130626	7023	2842232	2841465	-	b2719	hycG	hydrogenase 3 and formate hydrogenase complex, HycG subunit (NCBI)	COG3260	C	Ni,Fe-hydrogenase III small subunit			GO:0006120,GO:0008137,GO:0051539		
16804	NP_417200.1	16130627	7023	2842774	2842232	-	b2720	hycF	formate hydrogenlyase complex iron-sulfur protein (NCBI)	COG1143	C	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)			GO:0006118,GO:0009055,GO:0051536		
16805	NP_417201.1	16130628	7023	2844493	2842784	-	b2721	hycE	hydrogenase 3, large subunit (NCBI)	COG3261	C	Ni,Fe-hydrogenase III large subunit			GO:0006120,GO:0051287,GO:0008137,GO:0008901,GO:0016151		
16806	NP_417202.1	16130629	7023	2845434	2844511	-	b2722	hycD	hydrogenase 3, membrane subunit (NCBI)	COG650	C	Formate hydrogenlyase subunit 4			GO:0006118,GO:0016020		
16807	NP_417203.1	16130630	7023	2847263	2845437	-	b2723	hycC	NADH dehydrogenase subunit N (NCBI)	COG651	CP	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit			GO:0042773,GO:0008137		
16808	NP_417204.1	16130631	7023	2847871	2847260	-	b2724	hycB	hydrogenase 3, Fe-S subunit (NCBI)	COG1142	C	Fe-S-cluster-containing hydrogenase components 2			GO:0006118,GO:0009055,GO:0051536		
16809	NP_417205.1	16130632	7023	2848457	2847996	-	b2725	hycA	regulator of the transcriptional regulator FhlA (NCBI)								
16810	NP_417206.1	16130633	7023	2848669	2849019	+	b2726	hypA	protein involved in nickel insertion into hydrogenases 3 (NCBI)	COG375	R	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	TIGR00100 hydrogenase nickel insertion protein HypA [hypA]	Protein fate:Protein modification and repair	GO:0006464,GO:0016151		
16811	NP_417207.1	16130634	7023	2849023	2849895	+	b2727	hypB	GTP hydrolase involved in nickel liganding into hydrogenases (NCBI)	COG378	OK	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	TIGR00073 hydrogenase accessory protein HypB [hypB]	Protein fate:Protein modification and repair	GO:0006461,GO:0000166,GO:0016151		
16812	NP_417208.1	16130635	7023	2849886	2850158	+	b2728	hypC	protein required for maturation of hydrogenases 1 and 3 (NCBI)	COG298	O	Hydrogenase maturation factor	TIGR00074 hydrogenase assembly chaperone HypC/HupF [hypC]	Protein fate:Protein modification and repair			
16813	NP_417209.1	16130636	7023	2850158	2851279	+	b2729	hypD	protein required for maturation of hydrogenases (NCBI)	COG409	O	Hydrogenase maturation factor	TIGR00075 hydrogenase expression/formation protein HypD [hypD]	Protein fate:Protein modification and repair	GO:0046872		
16814	NP_417210.2	226524740	7023	2851276	2852286	+	b2730	hypE	carbamoyl phosphate phosphatase, hydrogenase 3 maturation protein (RefSeq)	COG309	O	Hydrogenase maturation factor	TIGR02124 hydrogenase expression/formation protein HypE [hypE]		GO:0003824		
16815	NP_417211.1	16130638	7023	2852360	2854438	+	b2731	fhlA	DNA-binding transcriptional activator (NCBI)	COG3604	KT	Transcriptional regulator containing GAF, AAA-type ATPase, and DNA binding domains			GO:0006355,GO:0005622,GO:0003700,GO:0008134,GO:0005524,GO:0017111		
16816	NP_417212.1	16130639	7023	2854828	2854475	-	b2732	ygbA	hypothetical protein (NCBI)								
16817	NP_417213.1	16130640	7023	2855115	2857676	+	b2733	mutS	DNA mismatch repair protein (NCBI)	COG249	L	Mismatch repair ATPase (MutS family)	TIGR01070 DNA mismatch repair protein MutS [mutS]	DNA metabolism:DNA replication, recombination, and repair	GO:0006298,GO:0005737,GO:0003684,GO:0030983,GO:0005524		
16818	NP_417214.1	16130641	7023	2857782	2858438	+	b2734	pphB	serine/threonine-specific protein phosphatase 2 (NCBI)						GO:0017023,GO:0005963,GO:0000158,GO:0008420,GO:0017020,GO:0004723,GO:0008597,GO:0004724,GO:0015071,GO:0030357,GO:0017018	3.1.3.16	Phosphoprotein phosphatase.
16819	NP_417215.2	226524741	7023	2859256	2858489	-	b2735	ygbI	predicted DNA-binding transcriptional regulator (RefSeq)	COG1349	KG	Transcriptional regulators of sugar metabolism			GO:0006355,GO:0005622,GO:0003700		
16820	NP_417216.1	16130643	7023	2859452	2860360	+	b2736	ygbJ	predicted dehydrogenase, with NAD(P)-binding Rossmann-fold domain (NCBI)	COG2084	I	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases			GO:0006098,GO:0006573,GO:0004616,GO:0050662,GO:0008442		
16821	NP_417217.1	16130644	7023	2860357	2861523	+	b2737	ygbK	hypothetical protein (NCBI)	COG3395	S	Uncharacterized protein conserved in bacteria					
16822	NP_417218.1	16130645	7023	2861615	2862253	+	b2738	ygbL	hypothetical protein (NCBI)	COG235	G	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases			GO:0008738,GO:0046872	4.1.2.17	L-fuculose-phosphate aldolase.
16823	NP_417219.1	16130646	7023	2862258	2863034	+	b2739	ygbM	hypothetical protein (NCBI)	COG3622	G	Hydroxypyruvate isomerase			GO:0008903	5.3.1.22	Hydroxypyruvate isomerase.
16824	NP_417220.1	16130647	7023	2863123	2864487	+	b2740	ygbN	predicted transporter (NCBI)	COG2610	GE	H+/gluconate symporter and related permeases	TIGR00791 transporter, gluconate:H+ symporter (GntP) family	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0015725,GO:0016020,GO:0030789,GO:0015128		
16825	NP_417221.1	16130648	7023	2865573	2864581	-	b2741	rpoS	RNA polymerase sigma factor (NCBI)	COG568	K	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	TIGR02394 RNA polymerase sigma factor RpoS [rpoS],TIGR02937 RNA polymerase sigma factor, sigma-70 family	Transcription:Transcription factors	GO:0006352,GO:0006355,GO:0003700,GO:0016987		
16826	NP_417222.1	16130649	7023	2866775	2865636	-	b2742	nlpD	predicted outer membrane lipoprotein (NCBI)	COG739	M	Membrane proteins related to metalloendopeptidases			GO:0006508,GO:0016998,GO:0004222		
16827	NP_417223.1	16130650	7023	2867541	2866915	-	b2743	pcm	protein-L-isoaspartate O-methyltransferase (NCBI)	COG2518	O	Protein-L-isoaspartate carboxylmethyltransferase	TIGR00080 protein-L-isoaspartate O-methyltransferase [pcm]	Protein fate:Protein modification and repair	GO:0006464,GO:0004719	2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase.
16828	NP_417224.1	16130651	7023	2868296	2867535	-	b2744	surE	acid phosphatase (NCBI)	COG496	R	Predicted acid phosphatase	TIGR00087 5'/3'-nucleotidase SurE [surE]	Cellular processes:Adaptations to atypical conditions	GO:0008253,GO:0008254,GO:0017175	3.1.3.5,3.1.3.6	5'-nucleotidase.,3'-nucleotidase.
16829	NP_417225.1	16130652	7023	2869326	2868277	-	b2745	truD	tRNA pseudouridine synthase D (NCBI)	COG585	S	Uncharacterized conserved protein	TIGR00094 tRNA pseudouridine synthase, TruD family	Protein synthesis:tRNA and rRNA base modification	GO:0031119,GO:0003723,GO:0004730,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
16830	NP_417226.1	16130653	7023	2869802	2869323	-	b2746	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (NCBI)	COG245	I	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	TIGR00151 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [ispF]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016114,GO:0008685	4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase.
16831	NP_417227.1	16130654	7023	2870512	2869802	-	b2747	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (NCBI)	COG1211	I	4-diphosphocytidyl-2-methyl-D-erithritol synthase	TIGR00453 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [ispD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0008299,GO:0050518	2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase.
16832	NP_417228.1	16130655	7023	2870842	2870531	-	b2748	ftsB	cell divison protein FtsB (NCBI)	COG2919	D	Septum formation initiator			GO:0007049		
16833	NP_417229.1	16130656	7023	2871359	2871036	-	b2749	ygbE	conserved inner membrane protein (NCBI)								
16834	NP_417230.1	16130657	7023	2872014	2871409	-	b2750	cysC	adenylylsulfate kinase (NCBI)	COG529	P	Adenylylsulfate kinase and related kinases	TIGR00455 adenylylsulfate kinase [cysC]	Central intermediary metabolism:Sulfur metabolism	GO:0000103,GO:0004020,GO:0005524	2.7.1.25	Adenylyl-sulfate kinase.
16835	NP_417231.1	16130658	7023	2873441	2872014	-	b2751	cysN	sulfate adenylyltransferase subunit 1 (NCBI)	COG2895	P	GTPases - Sulfate adenylate transferase subunit 1	TIGR00231 small GTP-binding protein domain,TIGR02034 sulfate adenylyltransferase, large subunit [cysN]	Central intermediary metabolism:Sulfur metabolism	GO:0009336,GO:0003924,GO:0004781,GO:0005525	2.7.7.4	Sulfate adenylyltransferase.
16836	NP_417232.1	16130659	7023	2874351	2873443	-	b2752	cysD	sulfate adenylyltransferase subunit 2 (NCBI)	COG175	EH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	TIGR02039 sulfate adenylyltransferase, small subunit [cysD]	Central intermediary metabolism:Sulfur metabolism	GO:0019421,GO:0009336,GO:0004781	2.7.7.4	Sulfate adenylyltransferase.
16837	NP_417233.1	16130660	7023	2874603	2875640	+	b2753	iap	aminopeptidase in alkaline phosphatase isozyme conversion (NCBI)	COG2234	R	Predicted aminopeptidases			GO:0006508,GO:0008233	3.4.11.-	
11403151			7023	2875751	2875723	-		CRISPR									
11545514			7023	2875751	2875723	-		CRISPR									
11687906			7023	2875751	2875723	-		CRISPR									
11403152			7023	2875783	2875752	-		CRISPR spacer									
11545515			7023	2875783	2875752	-		CRISPR spacer									
11687907			7023	2875783	2875752	-		CRISPR spacer									
11403153			7023	2875812	2875784	-		CRISPR									
11545516			7023	2875812	2875784	-		CRISPR									
11687908			7023	2875812	2875784	-		CRISPR									
11403154			7023	2875844	2875813	-		CRISPR spacer									
11545517			7023	2875844	2875813	-		CRISPR spacer									
11687909			7023	2875844	2875813	-		CRISPR spacer									
11403155			7023	2875873	2875845	-		CRISPR									
11545518			7023	2875873	2875845	-		CRISPR									
11687910			7023	2875873	2875845	-		CRISPR									
11403156			7023	2875905	2875874	-		CRISPR spacer									
11545519			7023	2875905	2875874	-		CRISPR spacer									
11687911			7023	2875905	2875874	-		CRISPR spacer									
11403157			7023	2875934	2875906	-		CRISPR									
11545520			7023	2875934	2875906	-		CRISPR									
11687912			7023	2875934	2875906	-		CRISPR									
11403158			7023	2875966	2875935	-		CRISPR spacer									
11545521			7023	2875966	2875935	-		CRISPR spacer									
11687913			7023	2875966	2875935	-		CRISPR spacer									
11403159			7023	2875995	2875967	-		CRISPR									
11545522			7023	2875995	2875967	-		CRISPR									
11687914			7023	2875995	2875967	-		CRISPR									
11403160			7023	2876027	2875996	-		CRISPR spacer									
11545523			7023	2876027	2875996	-		CRISPR spacer									
11687915			7023	2876027	2875996	-		CRISPR spacer									
11403161			7023	2876056	2876028	-		CRISPR									
11545524			7023	2876056	2876028	-		CRISPR									
11687916			7023	2876056	2876028	-		CRISPR									
11403162			7023	2876088	2876057	-		CRISPR spacer									
11545525			7023	2876088	2876057	-		CRISPR spacer									
11687917			7023	2876088	2876057	-		CRISPR spacer									
11403163			7023	2876117	2876089	-		CRISPR									
11545526			7023	2876117	2876089	-		CRISPR									
11687918			7023	2876117	2876089	-		CRISPR									
11403164			7023	2876149	2876118	-		CRISPR spacer									
11545527			7023	2876149	2876118	-		CRISPR spacer									
11687919			7023	2876149	2876118	-		CRISPR spacer									
11403165			7023	2876178	2876150	-		CRISPR									
11545528			7023	2876178	2876150	-		CRISPR									
11687920			7023	2876178	2876150	-		CRISPR									
11403166			7023	2876211	2876179	-		CRISPR spacer									
11545529			7023	2876211	2876179	-		CRISPR spacer									
11687921			7023	2876211	2876179	-		CRISPR spacer									
11403167			7023	2876240	2876212	-		CRISPR									
11545530			7023	2876240	2876212	-		CRISPR									
11687922			7023	2876240	2876212	-		CRISPR									
11403168			7023	2876273	2876241	-		CRISPR spacer									
11545531			7023	2876273	2876241	-		CRISPR spacer									
11687923			7023	2876273	2876241	-		CRISPR spacer									
11403169			7023	2876302	2876274	-		CRISPR									
11545532			7023	2876302	2876274	-		CRISPR									
11687924			7023	2876302	2876274	-		CRISPR									
11403170			7023	2876334	2876303	-		CRISPR spacer									
11545533			7023	2876334	2876303	-		CRISPR spacer									
11687925			7023	2876334	2876303	-		CRISPR spacer									
11403171			7023	2876363	2876335	-		CRISPR									
11545534			7023	2876363	2876335	-		CRISPR									
11687926			7023	2876363	2876335	-		CRISPR									
11403172			7023	2876395	2876364	-		CRISPR spacer									
11545535			7023	2876395	2876364	-		CRISPR spacer									
11687927			7023	2876395	2876364	-		CRISPR spacer									
11403173			7023	2876424	2876396	-		CRISPR									
11545536			7023	2876424	2876396	-		CRISPR									
11687928			7023	2876424	2876396	-		CRISPR									
11403174			7023	2876456	2876425	-		CRISPR spacer									
11545537			7023	2876456	2876425	-		CRISPR spacer									
11687929			7023	2876456	2876425	-		CRISPR spacer									
11403175			7023	2876485	2876457	-		CRISPR									
11545538			7023	2876485	2876457	-		CRISPR									
11687930			7023	2876485	2876457	-		CRISPR									
16838	NP_417234.2	90111482	7023	2876875	2876591	-	b2754	ygbF	orf, hypothetical protein (VIMSS)				TIGR01873 CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI [cas2]	Mobile and extrachromosomal element functions:Other			
16839	NP_417235.1	16130662	7023	2877794	2876877	-	b2755	ygbT	hypothetical protein (NCBI)	COG1518	L	Uncharacterized protein predicted to be involved in DNA repair	TIGR00287 CRISPR-associated endonuclease Cas1 [cas1],TIGR00287 CRISPR-associated endonuclease Cas1 [cas1],TIGR03638 CRISPR-associated endonuclease Cas1, subtype I-E/ECOLI [cas1]	Mobile and extrachromosomal element functions:Other		3.1.-.-	
16840	NP_417236.1	16130663	7023	2878409	2877810	-	b2756	ygcH	hypothetical protein (NCBI)				TIGR01907 CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI [cas6e]	Mobile and extrachromosomal element functions:Other			
16841	NP_417237.2	90111483	7023	2879070	2878396	-	b2757	b2757	orf, hypothetical protein (VIMSS)				TIGR01868 CRISPR-associated protein Cas5/CasD, subtype I-E/ECOLI [cas5e],TIGR02593 CRISPR-associated protein Cas5 [cas5]	Mobile and extrachromosomal element functions:Other			
16842	NP_417238.1	16130665	7023	2880164	2879073	-	b2758	ygcJ	hypothetical protein (NCBI)				TIGR01869 CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI [cas7]	Mobile and extrachromosomal element functions:Other			
16843	NP_417239.1	16130666	7023	2880659	2880177	-	b2759	ygcK	hypothetical protein (NCBI)				TIGR02548 CRISPR type I-E/ECOLI-associated protein CasB/Cse2 [casB]	Mobile and extrachromosomal element functions:Other			
16844	NP_417240.1	16130667	7023	2882160	2880652	-	b2760	ygcL	hypothetical protein (NCBI)				TIGR02547 CRISPR type I-E/ECOLI-associated protein CasA/Cse1 [casA]	Mobile and extrachromosomal element functions:Other			
16845	NP_417241.1	16130668	7023	2885241	2882575	-	b2761	ygcB	conserved protein, member of DEAD box family (NCBI)	COG1203	R	Predicted helicases	TIGR01587 CRISPR-associated helicase Cas3 [cas3],TIGR01596 CRISPR-associated endonuclease Cas3-HD	Mobile and extrachromosomal element functions:Other	GO:0003676,GO:0005524,GO:0008026	3.1.-.-	
10279119			7023	2885376	2885431	+	b4701	sokX	sok-related sRNA, function unknown (RefSeq)								
16846	NP_417242.1	16130669	7023	2886334	2885600	-	b2762	cysH	phosphoadenosine phosphosulfate reductase (NCBI)	COG175	EH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	TIGR00434 phosophoadenylyl-sulfate reductase [cysH],TIGR02057 phosphoadenosine phosphosulfate reductase [cysH]	Central intermediary metabolism:Sulfur metabolism	GO:0019344,GO:0019379,GO:0004604,GO:0016740	1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).
16847	NP_417243.1	16130670	7023	2888121	2886409	-	b2763	cysI	sulfite reductase, beta subunit, NAD(P)-binding, heme-binding (NCBI)	COG155	P	Sulfite reductase, beta subunit (hemoprotein)	TIGR02041 sulfite reductase (NADPH) hemoprotein, beta-component [cysI]	Central intermediary metabolism:Sulfur metabolism	GO:0006118,GO:0008652,GO:0009337,GO:0004783,GO:0020037,GO:0050661,GO:0051539	1.8.1.2	Sulfite reductase (NADPH).
16848	NP_417244.1	16130671	7023	2889920	2888121	-	b2764	cysJ	sulfite reductase, alpha subunit, flavoprotein (NCBI)	COG369	P	Sulfite reductase, alpha subunit (flavoprotein)	TIGR01931 sulfite reductase [NADPH] flavoprotein, alpha-component		GO:0000103,GO:0019344,GO:0006118,GO:0010181,GO:0004783,GO:0005506	1.8.1.2	Sulfite reductase (NADPH).
16849	NP_417245.1	16130672	7023	2890236	2890601	+	b2765	ygcM	6-pyruvoyl tetrahydrobiopterin synthase (PTPS) (NCBI)	COG720	H	6-pyruvoyl-tetrahydropterin synthase	TIGR00039 6-pyruvoyl tetrahydropterin synthase/QueD family protein [queD],TIGR03367 queuosine biosynthesis protein QueD [queD]	Protein synthesis:tRNA and rRNA base modification	GO:0006729,GO:0003874	4.2.3.12	6-pyruvoyltetrahydropterin synthase.
16850	NP_417246.4	90111484	7023	2890679	2891950	+	b2766	ygcN	orf, hypothetical protein (VIMSS)	COG644	C	Dehydrogenases (flavoproteins)			GO:0006118,GO:0016491		
16851	NP_417247.2	90111485	7023	2891941	2892201	+	b2767	ygcO	orf, hypothetical protein (VIMSS)	COG2440	C	Ferredoxin-like protein					
16852	NP_417248.1	16130675	7023	2892218	2892793	+	b2768	ygcP	predicted anti-terminator regulatory protein (NCBI)	COG1954	K	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)			GO:0009607,GO:0045449,GO:0030528		
16853	NP_417249.4	90111486	7023	2893801	2892941	-	b2769	ygcQ	putative flavoprotein (VIMSS)	COG2025	C	Electron transfer flavoprotein, alpha subunit			GO:0006118,GO:0009055,GO:0050660		
16854	NP_417250.4	90111487	7023	2894577	2893798	-	b2770	ygcR	putative transport protein (VIMSS)	COG2086	C	Electron transfer flavoprotein, beta subunit			GO:0006118,GO:0009055		
16855	NP_417251.2	90111488	7023	2895892	2894555	-	b2771	ygcS	putative transport protein (VIMSS)	COG738	G	Fucose permease			GO:0006810,GO:0016021,GO:0005215		
1936849	YP_026183.1	49176267	7023	2897440	2895986	-	b4463	ygcU	predicted FAD containing dehydrogenase (NCBI)	COG277	C	FAD/FMN-containing dehydrogenases			GO:0050660,GO:0016491		
16858	NP_417254.4	90111489	7023	2898295	2897510	-	b2774	ygcW	putative oxidoreductase (VIMSS)	COG1028	IQR	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)			GO:0008152,GO:0016491		
16859	NP_417255.1	16130682	7023	2898614	2899891	+	b2775	yqcE	predicted transporter (NCBI)	COG2223	P	Nitrate/nitrite transporter			GO:0006810,GO:0016021,GO:0005215		
16860	NP_417256.1	16130683	7023	2899918	2901396	+	b2776	ygcE	predicted kinase (NCBI)	COG1070	G	Sugar (pentulose and hexulose) kinases			GO:0005975,GO:0006072,GO:0004370		
11403176			7023	2902036	2902063	+		CRISPR									
11545539			7023	2902036	2902063	+		CRISPR									
11687931			7023	2902036	2902063	+		CRISPR									
11403177			7023	2902064	2902096	+		CRISPR spacer									
